Trial,Reaction_Time,Response,Coherence,Direction,Key_Pressed,Radius,Theta,X,Y
0,1.20084,False,0.33,left,UpArrow,2.102652,34.56466,1.731505,1.19291
1,1.212715,True,0.33,right,RightArrow,1.703091,200.0004,-1.600378,-0.5825021
2,2.091309,False,0.33,left,RightArrow,2.208787,98.60554,-0.3305027,2.18392
3,4.521652,True,0.33,right,RightArrow,1.371368,2.939315,1.369564,0.07032132
4,0.6449814,True,0.33,up,UpArrow,1.565496,338.9786,1.461307,-0.5615688
5,0.5788155,True,0.33,left,LeftArrow,2.67832,198.9253,-2.533536,-0.8686714
6,3.789116,True,0.33,down,DownArrow,3.002569,168.5406,-2.942715,0.5965294
7,0.9849091,False,0.33,left,RightArrow,1.058887,35.57583,0.8612415,0.6160391
8,4.881916,False,0.33,left,RightArrow,0.9589958,225.0959,-0.6769769,-0.6792461
9,3.980293,True,0.33,down,DownArrow,2.311821,30.92038,1.98327,1.187921
10,3.7696,False,0.33,right,UpArrow,1.016701,289.0272,0.3314614,-0.9611521
11,1.098045,True,0.33,left,LeftArrow,2.364237,280.3058,0.4229652,-2.326095
12,1.302521,False,0.33,right,UpArrow,1.615819,83.41808,0.1852112,1.605169
13,4.024513,True,0.33,down,DownArrow,3.103387,208.7686,-2.720337,-1.493578
14,2.845116,False,0.33,right,UpArrow,3.602211,97.25413,-0.4548527,3.573378
15,1.500839,False,0.33,up,RightArrow,2.039611,341.2411,1.931267,-0.6559117
16,1.81028,True,0.33,right,RightArrow,3.050884,106.8342,-0.8835438,2.920144
17,2.877724,True,0.33,left,LeftArrow,3.333265,349.0011,3.272035,-0.6359566
18,3.655121,True,0.33,left,LeftArrow,2.699863,163.162,-2.584114,0.7820596
19,3.835915,True,0.33,down,DownArrow,3.901817,147.2237,-3.280612,2.112288
20,2.999741,False,0.33,left,RightArrow,2.638547,90.63216,-0.0291114,2.638387
21,1.012016,True,0.33,up,UpArrow,0.9743481,153.3002,-0.8704562,0.4377902
22,5.887093,False,0.33,left,RightArrow,2.516898,43.78747,1.816978,1.741656
23,2.799812,True,0.33,down,DownArrow,1.365962,225.9445,-0.9498284,-0.9816709
24,10.98664,True,0.33,left,LeftArrow,3.209784,74.99147,0.8312149,3.10029
25,0.9668808,True,0.33,right,RightArrow,0.6449699,354.7633,0.6422779,-0.05886666
26,0.6239929,True,0.33,up,UpArrow,1.85052,291.0234,0.6638727,-1.727338
27,2.066849,True,0.33,right,RightArrow,0.8927956,210.8029,-0.7668523,-0.4571888
28,6.667023,True,0.33,down,DownArrow,2.247027,30.75803,1.930948,1.14916
29,2.59967,True,0.33,left,LeftArrow,2.583293,218.1752,-2.030789,-1.596652
30,4.168137,False,0.33,left,UpArrow,0.7863035,221.863,-0.5855934,-0.5247414
31,3.544495,True,0.33,right,RightArrow,3.217681,112.1946,-1.215492,2.97927
32,4.34346,True,0.33,right,RightArrow,3.148198,152.3398,-2.78841,1.461478
33,11.35434,False,0.33,left,RightArrow,0.4649534,353.4618,0.4619294,-0.05294223
34,0.9217224,True,0.33,up,UpArrow,0.7430182,63.19194,0.3351035,0.6631603
35,0.8029633,True,0.33,right,RightArrow,2.851233,298.1269,1.344146,-2.514518
36,1.134338,True,0.33,up,UpArrow,2.424934,32.87933,2.036497,1.316427
37,4.068542,True,0.33,up,UpArrow,3.822208,325.8931,3.164762,-2.143259
38,5.308121,True,0.33,up,UpArrow,1.4439,102.8876,-0.3220469,1.407527
39,12.72484,False,0.33,up,LeftArrow,3.34278,10.43298,3.287515,0.605328
40,1.074997,False,0.33,down,UpArrow,2.997759,225.1687,-2.113486,-2.125968
41,1.856461,True,0.33,down,DownArrow,2.070154,339.2776,1.936226,-0.7325063
42,6.791031,True,0.33,down,DownArrow,3.432653,80.68175,0.555809,3.387356
43,5.267746,False,0.33,down,RightArrow,2.788043,83.66887,0.3074496,2.771039
44,9.876968,True,0.33,down,DownArrow,0.3780651,1.169701,0.3779863,0.007717711
45,4.610367,True,0.33,down,DownArrow,2.640959,50.80095,1.66913,2.046624
46,8.373901,True,0.33,down,DownArrow,2.115763,24.85764,1.919748,0.8893929
47,0.6546478,True,0.33,up,UpArrow,2.216462,207.4937,-1.966137,-1.023234
48,2.750687,True,0.33,left,LeftArrow,1.426943,244.884,-0.6056698,-1.292026
49,1.888901,True,0.33,right,RightArrow,2.102841,277.4307,0.2719539,-2.085181
50,1.667709,False,0.33,right,UpArrow,3.78942,202.5322,-3.500153,-1.452114
51,3.034058,True,0.33,up,UpArrow,1.344338,212.9846,-1.127654,-0.7318757
52,6.80069,True,0.33,up,UpArrow,1.012725,71.14373,0.3273078,0.958374
53,0.8191223,True,0.33,right,RightArrow,0.8066559,113.4672,-0.3212304,0.7399357
54,2.997498,True,0.33,up,UpArrow,1.819308,98.2665,-0.2615757,1.800406
55,2.6539,False,0.33,down,LeftArrow,3.488661,334.1837,3.140476,-1.519266
56,6.033997,True,0.33,left,LeftArrow,3.102413,206.391,-2.779084,-1.379007
57,7.054138,False,0.33,left,DownArrow,0.339139,280.6043,0.06241029,-0.333347
58,9.745331,True,0.33,left,LeftArrow,0.1528587,150.7688,-0.1333931,0.07464638
59,0.6873169,True,0.33,right,RightArrow,1.462181,277.1769,0.1826761,-1.450725
60,3.820831,False,0.33,right,LeftArrow,2.359957,208.2293,-2.079268,-1.116264
61,0.8765564,True,0.33,up,UpArrow,2.054717,252.7706,-0.6086034,-1.962515
62,4.583038,True,0.33,left,LeftArrow,3.016423,247.4652,-1.156028,-2.786109
63,2.077026,True,0.33,down,DownArrow,0.3438549,278.6655,0.05180703,-0.3399297
64,0.6543884,True,0.33,left,LeftArrow,3.159244,32.18196,2.67386,1.682644
65,1.101532,True,0.33,left,LeftArrow,1.062964,224.5734,-0.7572043,-0.7460117
66,6.913666,True,0.33,down,DownArrow,1.133629,188.6334,-1.120784,-0.1701708
67,0.7449951,True,0.33,up,UpArrow,3.713603,179.5712,-3.713499,0.02779452
68,1.38858,True,0.33,up,UpArrow,3.722276,178.5147,-3.721025,0.09648502
69,5.779358,False,0.33,left,RightArrow,2.181349,68.30904,0.806227,2.02689
70,2.191254,False,0.33,down,RightArrow,1.586589,156.6627,-1.456788,0.6285166
71,0.9447632,True,0.33,right,RightArrow,0.6786695,7.150083,0.6733918,0.08447319
72,16.5661,True,0.33,right,RightArrow,1.717544,281.8686,0.3532437,-1.680826
73,0.8105164,True,0.33,up,UpArrow,1.40577,279.0281,0.2205922,-1.388354
74,0.8563232,True,0.33,up,UpArrow,3.553918,130.2679,-2.29712,2.711748
75,3.057129,True,0.33,right,RightArrow,1.935665,208.4122,-1.702509,-0.9210122
76,0.7898865,False,0.33,down,UpArrow,2.390969,238.6873,-1.242608,-2.042709
77,1.055023,True,0.33,up,UpArrow,0.5091233,317.5684,0.3757752,-0.3435106
78,6.873444,True,0.33,down,DownArrow,2.98878,309.5562,1.903357,-2.304351
79,1.100891,True,0.33,left,LeftArrow,3.842488,301.2273,1.992077,-3.285779
80,1.068115,True,0.33,left,LeftArrow,1.640177,358.2512,1.639414,-0.05005479
81,2.015259,True,0.33,left,LeftArrow,3.753787,140.1348,-2.881236,2.406116
82,6.147003,True,0.33,left,LeftArrow,2.399438,270.7652,0.03204532,-2.399224
83,5.245514,False,0.33,right,UpArrow,2.952701,327.9742,2.503328,-1.56582
84,1.221497,True,0.33,right,RightArrow,1.837933,15.13071,1.774217,0.4797407
85,0.756958,True,0.33,right,RightArrow,0.07812786,347.5167,0.07628084,-0.01688774
86,2.257111,True,0.33,right,RightArrow,0.770865,181.6821,-0.7705328,-0.02262762
87,1.278961,True,0.33,left,LeftArrow,0.6454172,287.7621,0.1968939,-0.6146513
88,0.6781311,False,0.33,down,UpArrow,0.9771924,147.855,-0.8273931,0.5199286
89,2.411926,False,0.33,up,RightArrow,2.437731,75.34939,0.6165607,2.35847
90,1.812653,True,0.33,right,RightArrow,3.184468,330.1872,2.763017,-1.583215
91,2.334778,True,0.33,down,DownArrow,0.02239847,305.1045,0.01288067,-0.0183243
92,1.166351,True,0.33,left,LeftArrow,1.175193,201.8377,-1.090863,-0.4371459
93,1.379852,True,0.33,up,UpArrow,2.098936,27.38922,1.863649,0.9655792
94,1.088684,True,0.33,left,LeftArrow,2.598549,67.67333,0.9871544,2.403744
95,2.556091,False,0.33,right,DownArrow,0.06228352,182.9107,-0.06220317,-0.003162697
96,2.36908,True,0.33,down,DownArrow,3.848694,19.39533,3.63028,1.278091
97,1.014038,True,0.33,right,RightArrow,1.365728,242.6471,-0.6275111,-1.213031
98,8.27832,True,0.33,left,LeftArrow,0.5266433,139.9883,-0.4033629,0.3386023
99,3.251007,True,0.33,down,DownArrow,0.03575754,208.5278,-0.03141605,-0.01707729
100,0.6986389,True,0.33,right,RightArrow,3.318812,38.40794,2.600646,2.061833
101,1.610138,False,0.33,left,RightArrow,3.54032,145.8749,-2.930728,1.986127
102,2.58847,True,0.33,down,DownArrow,0.3505883,126.3599,-0.2078481,0.282332
103,0.9890747,True,0.33,up,UpArrow,1.247835,302.9724,0.6791151,-1.04685
104,0.8321228,True,0.33,up,UpArrow,1.793904,213.0034,-1.504436,-0.9771194
105,2.256897,True,0.33,right,RightArrow,2.87687,223.9986,-2.069494,-1.998392
106,2.278473,False,0.33,left,DownArrow,3.659399,192.1226,-3.577796,-0.7684906
107,2.040771,False,0.33,down,LeftArrow,0.2339692,112.4082,-0.08918962,0.2163026
108,0.5991516,True,0.33,left,LeftArrow,1.939788,144.8564,-1.586188,1.116595
109,2.088959,True,0.33,down,DownArrow,0.9836574,18.84396,0.9309351,0.3177133
110,3.389648,True,0.33,right,RightArrow,2.106236,207.9071,-1.861297,-0.9857996
111,1.022247,True,0.33,up,UpArrow,0.9744005,237.1161,-0.5290394,-0.8182749
112,2.254944,True,0.33,down,DownArrow,1.548824,296.8037,0.6984187,-1.382413
113,3.569,False,0.33,right,LeftArrow,2.845492,117.7217,-1.323661,2.518878
114,1.699097,True,0.33,right,RightArrow,0.4259796,10.2411,0.4191931,0.07573523
115,0.6676331,True,0.33,left,LeftArrow,1.849414,87.90908,0.06747661,1.848183
116,0.7357788,True,0.33,right,RightArrow,0.05923986,65.18922,0.0248584,0.05377194
117,0.6763306,True,0.33,up,UpArrow,1.952571,161.0648,-1.84691,0.6336071
118,1.247009,False,0.33,right,LeftArrow,3.384369,299.0319,1.642421,-2.959122
119,0.9867554,False,0.33,left,UpArrow,2.777632,162.9515,-2.655575,0.8143488
120,2.090546,False,0.33,down,RightArrow,0.9168463,7.691588,0.9085973,0.1227114
121,0.5877686,False,0.33,down,UpArrow,3.356218,8.616929,3.318333,0.5028537
122,2.30365,True,0.33,up,UpArrow,3.502164,237.6657,-1.873159,-2.959127
123,2.599213,False,0.33,left,DownArrow,1.162509,78.92694,0.223272,1.140866
124,0.8576355,True,0.33,up,UpArrow,0.8010044,229.2385,-0.5229847,-0.6067084
125,2.558411,True,0.33,right,RightArrow,2.582573,9.742169,2.54533,0.4370096
126,5.686829,False,0.33,down,LeftArrow,0.3886428,45.84766,0.2707163,0.2788474
127,4.846069,False,0.33,up,RightArrow,0.2329321,65.12653,0.09797493,0.211325
128,0.5226746,True,0.33,right,RightArrow,1.005687,176.8223,-1.004141,0.05574888
129,3.099823,True,0.33,right,RightArrow,1.012266,65.44114,0.4207259,0.9206911
130,0.670105,False,0.33,right,UpArrow,1.034537,77.39632,0.2257421,1.009608
131,6.511902,False,0.33,right,LeftArrow,1.223317,36.60627,0.9820207,0.7294798
132,1.702606,False,0.33,down,UpArrow,1.564181,272.6292,0.07175338,-1.562534
133,0.6882629,True,0.33,left,LeftArrow,2.799823,152.9512,-2.493578,1.273215
134,1.467041,False,0.33,right,LeftArrow,1.205005,25.27551,1.089644,0.5145028
135,0.9552612,True,0.33,right,RightArrow,2.837441,122.9292,-1.542441,2.381586
136,3.811432,False,0.33,right,LeftArrow,3.682576,261.0214,-0.5747222,-3.637452
137,1.24408,True,0.33,down,DownArrow,3.84795,109.049,-1.255879,3.637236
138,1.256042,False,0.33,down,RightArrow,2.062796,211.122,-1.765895,-1.066182
139,3.900269,True,0.33,left,LeftArrow,1.10785,70.82465,0.3638846,1.046384
140,3.144287,True,0.33,down,DownArrow,3.532577,306.6411,2.108245,-2.834502
141,1.867249,False,0.33,up,DownArrow,2.007999,267.043,-0.1035858,-2.005326
142,0.9655762,False,0.33,right,UpArrow,3.583197,79.77765,0.6359052,3.526319
143,1.088989,False,0.33,up,LeftArrow,0.589859,84.49443,0.05659253,0.5871379
144,0.598877,True,0.33,up,UpArrow,0.4156728,82.06238,0.05740228,0.4116902
145,0.9356689,True,0.33,right,RightArrow,2.790949,285.4525,0.7436194,-2.690061
146,1.089294,True,0.33,up,UpArrow,2.073514,54.97181,1.190155,1.697938
147,1.044983,True,0.33,up,UpArrow,3.183475,149.1888,-2.734158,1.630611
148,2.555176,True,0.33,down,DownArrow,0.9249644,198.2905,-0.8782327,-0.2902869
149,0.9674683,True,0.33,right,RightArrow,1.280814,321.7872,1.00636,-0.7922907
150,0.5684204,True,0.33,left,LeftArrow,3.464088,113.2751,-1.36882,3.182175
151,1.657227,False,0.33,right,LeftArrow,3.158019,177.3228,-3.154572,0.1475106
152,2.011597,True,0.33,right,RightArrow,2.737088,138.4119,-2.047167,1.816798
153,2.124939,True,0.33,down,DownArrow,1.540442,216.2764,-1.241861,-0.9114512
154,2.363281,True,0.33,right,RightArrow,0.2116804,271.5354,0.005671786,-0.2116044
155,0.7791138,True,0.33,left,LeftArrow,3.929915,106.7407,-1.131978,3.763357
156,3.143677,True,0.33,up,UpArrow,2.662165,349.0811,2.61397,-0.5042666
157,1.021851,False,0.33,down,RightArrow,0.1490664,220.0526,-0.1141036,-0.09592278
158,0.6092529,True,0.33,up,UpArrow,1.310298,213.556,-1.091931,-0.7242705
159,1.578796,False,0.33,down,LeftArrow,2.131338,279.3618,0.3467024,-2.102951
160,3.665588,False,0.33,left,DownArrow,1.448022,279.2453,0.2326413,-1.429212
161,7.898315,False,0.33,down,LeftArrow,0.5106668,194.7911,-0.4937449,-0.1303709
162,2.386353,True,0.33,up,UpArrow,1.438733,297.6399,0.667447,-1.274546
163,3.934448,False,0.33,down,RightArrow,0.8356743,120.1626,-0.4198893,0.7225264
164,1.612671,True,0.33,right,RightArrow,0.9229074,329.3282,0.7937953,-0.470794
165,6.511353,False,0.33,right,UpArrow,2.908021,22.26289,2.691243,1.101724
166,1.365845,True,0.33,left,LeftArrow,0.5810361,152.8528,-0.5170277,0.2651137
167,10.98389,True,0.33,down,DownArrow,0.6228061,109.883,-0.2118167,0.58568
168,0.765564,True,0.33,right,RightArrow,0.3719854,189.2838,-0.3671129,-0.06001058
169,4.313782,True,0.33,down,DownArrow,1.731815,220.8989,-1.30902,-1.133864
170,0.5771484,True,0.33,up,UpArrow,2.272378,110.001,-0.777237,2.135323
171,2.223511,True,0.33,up,UpArrow,1.83369,214.0913,-1.518563,-1.027807
172,2.866577,True,0.33,up,UpArrow,2.665625,193.3681,-2.593399,-0.6163094
173,0.6116943,True,0.33,right,RightArrow,2.969097,354.7426,2.956606,-0.2720579
174,0.6132202,True,0.33,up,UpArrow,3.80031,230.037,-2.440913,-2.912782
175,0.8455811,True,0.33,left,LeftArrow,3.035195,319.9524,2.323473,-1.952916
176,1.90094,False,0.33,up,DownArrow,0.1822128,190.8495,-0.1789558,-0.03429799
177,1.843994,True,0.33,up,UpArrow,0.8144088,104.0849,-0.1981944,0.7899244
178,0.5762329,True,0.33,right,RightArrow,0.5602326,310.0822,0.3607263,-0.4286457
179,1.767456,False,0.33,right,UpArrow,0.928452,80.91692,0.1465714,0.9168097
180,1.735352,True,0.33,left,LeftArrow,3.036599,67.31173,1.171269,2.801618
181,1.190491,True,0.33,right,RightArrow,1.652735,134.7771,-1.164104,1.173198
182,1.632751,True,0.33,left,LeftArrow,2.70148,263.2415,-0.3179229,-2.682707
183,4.769409,True,0.33,left,LeftArrow,0.6082115,327.2523,0.5115429,-0.3290063
184,3.800781,True,0.33,down,DownArrow,1.306388,69.91476,0.4486366,1.226937
185,2.732361,True,0.33,down,DownArrow,0.1960096,161.5914,-0.1859796,0.06189803
186,3.890381,False,0.33,down,LeftArrow,0.9387288,78.64503,0.1848235,0.9203543
187,0.6555176,True,0.33,up,UpArrow,1.785311,182.9801,-1.782897,-0.09281543
188,2.56897,False,0.33,up,RightArrow,1.729475,211.0567,-1.481568,-0.8922122
189,3.544617,False,0.33,up,RightArrow,1.614385,271.5562,0.04384238,-1.61379
190,7.3255,True,0.33,left,LeftArrow,0.3493829,186.8613,-0.3468807,-0.04173962
191,0.7459717,True,0.33,right,RightArrow,3.123214,194.8661,-3.018673,-0.8012971
192,3.391174,False,0.33,left,RightArrow,1.363294,290.5795,0.4792069,-1.276296
193,3.365723,True,0.33,left,LeftArrow,2.569298,81.20737,0.3927393,2.539104
194,0.8115845,True,0.33,right,RightArrow,0.6896682,148.1729,-0.5859721,0.3637016
195,4.368958,False,0.33,down,RightArrow,3.016513,44.45648,2.153135,2.112667
196,2.513245,False,0.33,right,UpArrow,3.447432,7.161756,3.420535,0.4297946
197,2.587708,True,0.33,up,UpArrow,3.090237,247.2829,-1.19339,-2.850506
198,2.769592,False,0.33,left,DownArrow,0.2688379,113.3009,-0.1063416,0.2469115
199,1.988281,True,0.33,left,LeftArrow,0.7495003,9.164829,0.7399324,0.1193768
200,0.65625,True,0.33,left,LeftArrow,1.845434,216.8443,-1.476843,-1.1066
201,2.200806,True,0.33,left,LeftArrow,1.169209,46.73846,0.8012936,0.8514563
202,0.6774292,True,0.33,up,UpArrow,2.066226,304.2752,1.163633,-1.70741
203,1.234375,False,0.33,down,UpArrow,2.668551,320.6162,2.062559,-1.693226
204,4.276733,False,0.33,left,DownArrow,0.5590296,29.9795,0.4842338,0.2793415
205,5.424438,True,0.33,down,DownArrow,3.719812,47.74448,2.501343,2.753231
206,0.8134766,False,0.33,left,RightArrow,1.127561,5.932832,1.121522,0.1165476
207,0.9111938,False,0.33,down,LeftArrow,1.804631,175.6971,-1.799544,0.135401
208,1.012939,True,0.33,right,RightArrow,3.834565,15.39906,3.696903,1.018231
209,0.9837646,False,0.33,down,RightArrow,0.3060493,258.5571,-0.0607176,-0.2999659
210,0.7126465,True,0.33,left,LeftArrow,2.253182,124.8754,-1.288354,1.848506
211,4.795288,False,0.33,left,RightArrow,3.895233,302.2982,2.081323,-3.292558
212,3.879395,False,0.33,right,LeftArrow,0.8904724,280.9622,0.1693327,-0.8742239
213,9.459045,False,0.33,down,UpArrow,2.63956,19.55026,2.487385,0.8832853
214,0.7676392,True,0.33,up,UpArrow,2.905447,172.1935,-2.87852,0.3946426
215,6.267029,True,0.33,up,UpArrow,1.172571,164.5288,-1.130083,0.3127885
216,5.167725,False,0.33,down,LeftArrow,2.259123,343.0655,2.161164,-0.658033
217,9.557251,False,0.33,right,UpArrow,0.1661358,222.9127,-0.1216765,-0.1131191
218,0.5884399,True,0.33,right,RightArrow,1.279012,150.7056,-1.115448,0.6258165
219,0.6011963,True,0.33,up,UpArrow,0.6921549,153.7945,-0.6210124,0.3056501
220,0.6887817,True,0.33,down,DownArrow,2.35505,138.4043,-1.761218,1.563448
221,0.789917,True,0.33,right,RightArrow,2.287792,132.1274,-1.534609,1.696753
222,0.6553955,True,0.33,right,RightArrow,3.582016,130.2289,-2.31342,2.734763
223,2.388916,False,0.33,right,UpArrow,0.7448683,123.5532,-0.4116971,0.620753
224,2.500916,True,0.33,down,DownArrow,3.51454,181.7639,-3.512874,-0.1081828
225,5.890442,True,0.33,down,DownArrow,0.8577585,13.93264,0.8325229,0.2065319
226,0.5982666,True,0.33,up,UpArrow,0.07919168,353.2986,0.07865062,-0.009241334
227,8.72406,True,0.33,up,UpArrow,3.699728,307.451,2.249742,-2.937116
228,4.741455,True,0.33,up,UpArrow,3.293644,282.2694,0.6999259,-3.218415
229,4.802002,False,0.33,down,UpArrow,3.330702,179.5574,-3.330602,0.02572992
230,2.690552,False,0.33,up,RightArrow,1.193495,48.36508,0.7929361,0.8920099
231,0.6351318,True,0.33,up,UpArrow,2.285919,196.2989,-2.194049,-0.6415398
232,1.799744,True,0.33,left,LeftArrow,3.703834,285.1039,0.9651086,-3.575884
233,0.9857788,True,0.33,up,UpArrow,2.730492,307.1306,1.648219,-2.176916
234,3.044922,True,0.33,up,UpArrow,0.533659,112.8494,-0.2072252,0.4917821
235,2.821838,True,0.33,down,DownArrow,0.4763103,358.1116,0.4760516,-0.01569578
236,0.5275269,True,0.33,left,LeftArrow,1.709173,201.295,-1.592476,-0.6207188
237,2.10498,True,0.33,left,LeftArrow,2.256037,348.2407,2.208688,-0.4597822
238,2.034119,True,0.33,left,LeftArrow,1.236836,163.9308,-1.188511,0.342354
239,0.6035156,True,0.33,up,UpArrow,1.111391,350.7666,1.096991,-0.17833
240,2.190796,True,0.33,left,LeftArrow,2.730492,123.9373,-1.524394,2.26535
241,3.06842,False,0.33,down,LeftArrow,0.6269121,76.22988,0.149222,0.6088938
242,3.525452,True,0.33,down,DownArrow,3.552716,163.1112,-3.399488,1.03212
243,1.546021,False,0.33,up,RightArrow,3.119359,113.7667,-1.257144,2.854818
244,1.833313,True,0.33,up,UpArrow,2.328682,194.9073,-2.250306,-0.5990674
245,2.293884,True,0.33,down,DownArrow,0.2883315,190.0838,-0.2838775,-0.05048374
246,5.879822,True,0.33,down,DownArrow,1.484231,142.6638,-1.180097,0.9001732
247,0.7797241,True,0.33,up,UpArrow,0.6978235,122.2288,-0.37215,0.5903068
248,3.713013,True,0.33,up,UpArrow,2.22769,263.2734,-0.260934,-2.212356
249,6.132935,False,0.33,left,UpArrow,2.561075,230.1912,-1.639671,-1.96738
250,2.982117,False,0.33,right,LeftArrow,0.403512,308.6567,0.2520551,-0.3151034
251,0.6447754,True,0.33,left,LeftArrow,1.069517,37.65474,0.8467433,0.6533698
252,0.7659912,False,0.33,down,UpArrow,2.414378,177.5092,-2.412097,0.1049259
253,2.848267,False,0.33,up,LeftArrow,3.923913,0.5051136,3.923761,0.03459236
254,1.042175,False,0.33,down,RightArrow,1.61279,329.2808,1.386485,-0.8238638
255,6.744629,True,0.33,left,LeftArrow,1.044086,283.8532,0.2499909,-1.013716
256,0.5985107,True,0.33,right,RightArrow,2.679903,193.4566,-2.606331,-0.6236349
257,1.822815,False,0.33,down,LeftArrow,2.794896,116.8133,-1.260733,2.494392
258,0.6560669,True,0.33,up,UpArrow,2.67531,7.259173,2.653866,0.3380462
259,3.233582,False,0.33,up,LeftArrow,3.252533,169.2797,-3.195767,0.6050178
260,0.9106445,True,0.33,right,RightArrow,3.691281,187.8725,-3.656492,-0.5055938
261,2.221619,True,0.33,right,RightArrow,0.184341,120.5107,-0.09358983,0.158816
262,8.768677,True,0.33,down,DownArrow,0.6902819,160.087,-0.6490104,0.2351056
263,0.6912231,True,0.33,left,LeftArrow,1.714604,16.41143,1.644747,0.4844319
264,0.5906372,True,0.33,up,UpArrow,1.459025,161.6578,-1.384898,0.4591422
265,0.8569946,True,0.33,left,LeftArrow,2.037855,80.54485,0.3347699,2.01017
266,0.5894165,True,0.33,right,RightArrow,0.7054319,45.56498,0.4938728,0.5037101
267,12.10468,True,0.33,right,RightArrow,3.535178,354.2377,3.517315,-0.3549373
268,0.9567261,True,0.33,left,LeftArrow,0.05850029,131.1258,-0.03847652,0.04406633
269,1.891357,True,0.33,left,LeftArrow,3.084463,233.9952,-1.813212,-2.49523
270,10.81036,False,0.33,left,RightArrow,3.232008,93.8609,-0.2176257,3.224673
271,2.168518,False,0.33,down,UpArrow,0.6196246,195.9893,-0.5956532,-0.1706807
272,0.5470581,True,0.33,right,RightArrow,1.86444,179.3253,-1.864311,0.02195314
273,0.6746216,True,0.33,down,DownArrow,1.708067,127.1382,-1.031228,1.361639
274,0.7346191,True,0.33,right,RightArrow,3.67336,31.83482,3.120785,1.937595
275,0.5113525,True,0.33,left,LeftArrow,3.166314,26.07811,2.843969,1.391899
276,0.8895264,False,0.33,up,LeftArrow,0.5816245,159.3805,-0.5443655,0.204825
277,7.358154,True,0.33,up,UpArrow,0.2990761,295.0274,0.1265245,-0.2709946
278,4.142395,True,0.33,down,DownArrow,0.3545828,10.69214,0.3484266,0.06578641
279,0.6878052,True,0.33,up,UpArrow,1.908755,34.85623,1.566303,1.09089
280,0.7547607,True,0.33,left,LeftArrow,1.079224,16.7163,1.033617,0.3104205
281,0.5898438,True,0.33,left,LeftArrow,0.008076191,246.2134,-0.00325738,-0.007390151
282,0.5726929,True,0.33,right,RightArrow,2.654685,186.7276,-2.636406,-0.3109944
283,2.078125,True,0.33,down,DownArrow,3.934067,54.76448,2.269716,3.213297
284,0.7505493,True,0.33,right,RightArrow,2.082383,61.18449,1.003689,1.824534
285,1.07843,True,0.33,right,RightArrow,0.5861511,157.9551,-0.5432976,0.220002
286,0.6558228,True,0.33,up,UpArrow,0.008372784,353.39,0.008317127,-0.0009637957
287,0.5141602,True,0.33,right,RightArrow,2.936576,163.904,-2.821458,0.8141596
288,1.834595,True,0.33,left,LeftArrow,1.126059,269.5663,-0.00852286,-1.126027
289,2.567688,True,0.33,up,UpArrow,2.368361,286.1353,0.6581835,-2.275066
290,0.9342041,True,0.33,up,UpArrow,3.489222,330.0671,3.023797,-1.74107
291,1.300964,True,0.33,left,LeftArrow,2.796179,97.08616,-0.3449416,2.774822
292,6.456299,False,0.33,up,DownArrow,1.524032,24.57594,1.385972,0.6338435
293,3.700867,True,0.33,right,RightArrow,2.988643,96.50092,-0.3383718,2.969426
294,0.6350098,True,0.33,left,LeftArrow,0.9529467,39.68258,0.7333818,0.6084887
295,0.6899414,True,0.33,up,UpArrow,2.917041,39.48894,2.251219,1.855032
296,2.768494,False,0.33,left,UpArrow,1.105162,206.4119,-0.9898047,-0.4916001
297,7.553772,True,0.33,down,DownArrow,3.40796,83.45099,0.3886886,3.385722
298,0.8219604,False,0.33,down,RightArrow,2.635854,242.8852,-1.201356,-2.34616
